,ville_rechercher,ville_précise,hotel,url,note,description,latitutde,longitude,2022-11-23 03:00:00,2022-11-24 03:00:00,2022-11-25 03:00:00,2022-11-26 03:00:00,2022-11-27 03:00:00
29,Saint-Malo,Saint-Malo,Gîtes Du Manoir Du Haut Salmon,https://www.booking.com/hotel/fr/ga-r-tes-du-manoir-du-haut-salmon.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=90318ac4fad103f1&srepoch=1669146250&from_beach_sr=1&from=searchresults#hotelTmpl,"7,5",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Gîtes Du Manoir Du Haut Salmon ! ,48.63315143,-1.95942611,11.03,8.81,9.36,9.11,11.64
30,Saint-Malo,"Intra muros, Saint-Malo",La Maison des Armateurs,https://www.booking.com/hotel/fr/la-maison-des-armateurs.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=90318ac4fad103f1&srepoch=1669146250&from_beach_sr=1&beach_sr_walking_distance=256&from=searchresults#hotelTmpl,"8,5","Situé dans le centre historique de Saint-Malo, l’établissement La Maison des Armateurs vous accueille à 5 minutes à pied de la cathédrale et à 120 mètres du port de plaisance. Cet hôtel 4 étoiles propose une connexion Wi-Fi gratuite, un bar sur place et des journaux quotidiens.",48.6492052,-2.02463329,11.03,8.81,9.36,9.11,11.64
31,Saint-Malo,Saint-Malo,LES AMARRES - Maison familiale 3 chambres - Jardin et place de parking,https://www.booking.com/hotel/fr/les-amarres-maison-familiale-3-chambres-jardin-et-place-de-parking.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=90318ac4fad103f1&srepoch=1669146250&from_beach_sr=1&beach_sr_walking_distance=1185&from=searchresults#hotelTmpl,"9,2",Vous pouvez bénéficier d'une réduction Genius dans l'établissement LES AMARRES - Maison familiale 3 chambres - Jardin et place de parking ! ,48.6476829,-1.9952037,11.03,8.81,9.36,9.11,11.64
32,Saint-Malo,"Intra muros, Saint-Malo",Hotel De L'univers,https://www.booking.com/hotel/fr/de-l-univers.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=90318ac4fad103f1&srepoch=1669146250&from_beach_sr=1&beach_sr_walking_distance=74&from=searchresults#hotelTmpl,"8,0","L'Hotel De L'univers est installé dans la ville fortifiée de Saint-Malo, en Bretagne, à quelques pas du port ferry et de la gare. Pourvu d'une connexion Wi-Fi gratuite, l'établissement est à 400 mètres du port de plaisance de Saint-Malo.",48.65104101,-2.0237267,11.03,8.81,9.36,9.11,11.64
33,Saint-Malo,"Intra muros, Saint-Malo",Hotel Ajoncs d'Or,https://www.booking.com/hotel/fr/ajoncsdor.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=90318ac4fad103f1&srepoch=1669146250&from_beach_sr=1&beach_sr_walking_distance=253&from=searchresults#hotelTmpl,"8,4","L'hôtel Ajoncs d'Or se situe au cœur des remparts historiques de la ville fortifiée de Saint-Malo, à 350 mètres du port de plaisance de la ville. Vous bénéficierez gratuitement d'une connexion Wi-Fi.",48.64735692,-2.02519655,11.03,8.81,9.36,9.11,11.64
34,Saint-Malo,"Intra muros, Saint-Malo","The Originals Boutique, Hôtel des Marins, Saint-Malo (Inter-Hotel)",https://www.booking.com/hotel/fr/dulouvresaintmalo.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=90318ac4fad103f1&srepoch=1669146250&from_beach_sr=1&beach_sr_walking_distance=254&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,2","Situé au cœur de la ville fortifiée de Saint-Malo, l'établissement The Originals Boutique, Hôtel des Marins, Saint-Malo (Inter-Hotel) propose des chambres modernes avec une télévision à écran plat et une connexion Wi-Fi gratuite. La réception ouverte 24h/24 assure un service de billetterie.",48.64880649,-2.02491224,11.03,8.81,9.36,9.11,11.64
35,Saint-Malo,"Intra muros, Saint-Malo",Hôtel de France et Chateaubriand,https://www.booking.com/hotel/fr/de-france-et-chateaubriand.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=90318ac4fad103f1&srepoch=1669146250&from_beach_sr=1&beach_sr_walking_distance=56&from=searchresults#hotelTmpl,"7,7",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel de France et Chateaubriand ! ,48.6511934,-2.02379644,11.03,8.81,9.36,9.11,11.64
36,Saint-Malo,Saint-Malo,"Le Rochebonne, Maison, 10-13 personnes, plage à 500m",https://www.booking.com/hotel/fr/le-rochebonne-maison-10-13-personnes-plage-a-500m.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=90318ac4fad103f1&srepoch=1669146250&from_beach_sr=1&beach_sr_walking_distance=2411&from=searchresults#hotelTmpl,"8,0","Doté d'un jardin et d'une terrasse, Le Rochebonne, Maison, 10-13 personnes, plage à 500m propose un hébergement avec une connexion Wi-Fi gratuite et une vue sur la mer à Saint-Malo. L'établissement se trouve à 5 km du terminal ferry du Naye et du ferry Cale de Dinan.",48.63183016,-1.98144392,11.03,8.81,9.36,9.11,11.64
37,Saint-Malo,"Paramé, Saint-Malo",La Rotonde,https://www.booking.com/hotel/fr/la-rotonde-st-malo.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=90318ac4fad103f1&srepoch=1669146250&from_beach_sr=1&beach_sr_walking_distance=141&from=searchresults#hotelTmpl,"7,5",Vous pouvez bénéficier d'une réduction Genius dans l'établissement La Rotonde ! ,48.6625133,-1.98893577,11.03,8.81,9.36,9.11,11.64
38,Saint-Malo,Saint-Malo,ibis Saint-Malo Madeleine,https://www.booking.com/hotel/fr/ibis-saint-malo-madeleine.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=90318ac4fad103f1&srepoch=1669146250&from_beach_sr=1&beach_sr_walking_distance=1663&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,7",L'hôtel ibis Saint-Malo Madeleine bénéficie d'une grande terrasse dotée du chauffage avec un coin salon couvert. La connexion Wi-Fi et le parking sur place sont gratuits. L'établissement est situé à 10 minutes en voiture du centre de Saint-Malo et à 10 minutes à pied de l'aquarium de la ville.,48.62597716,-1.99032784,11.03,8.81,9.36,9.11,11.64
39,Saint-Malo,"Rotheneuf, Saint-Malo","Saint Malo, le Pont, Maison plage à 100m",https://www.booking.com/hotel/fr/saint-malo-le-pont-maison-plage-a-100m.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=90318ac4fad103f1&srepoch=1669146250&from_beach_sr=1&beach_sr_walking_distance=79&from=searchresults#hotelTmpl,"8,5","Située à Saint-Malo, à seulement 100 mètres de la plage du Pont, la Maison plage à 100m propose un hébergement en bord de mer avec une terrasse et une connexion Wi-Fi gratuite. Offrant une vue sur la mer, il se trouve à 600 mètres de la plage Minihic et à 1 km de celle de Val.",48.6778,-1.98336,11.03,8.81,9.36,9.11,11.64
40,Saint-Malo,"Sillon, Saint-Malo",Studio cocooning,https://www.booking.com/hotel/fr/studio-cocooning-saint-malo.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=90318ac4fad103f1&srepoch=1669146250&from_beach_sr=1&beach_sr_walking_distance=143&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,4",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Studio cocooning ! ,48.6553797,-2.0032769,11.03,8.81,9.36,9.11,11.64
41,Saint-Malo,"Sillon, Saint-Malo",Oceania Saint Malo,https://www.booking.com/hotel/fr/oceaniasaintmalo.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=90318ac4fad103f1&srepoch=1669146250&from_beach_sr=1&beach_sr_walking_distance=45&from=searchresults#hotelTmpl,"8,4",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Oceania Saint Malo ! ,48.65175689,-2.01843202,11.03,8.81,9.36,9.11,11.64
42,Saint-Malo,"Intra muros, Saint-Malo",Hôtel Cartier,https://www.booking.com/hotel/fr/cartier.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=90318ac4fad103f1&srepoch=1669146250&from_beach_sr=1&beach_sr_walking_distance=165&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,4",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Cartier ! ,48.65001325,-2.02483177,11.03,8.81,9.36,9.11,11.64
43,Saint-Malo,"Intra muros, Saint-Malo",L'AccrocheCoeur,https://www.booking.com/hotel/fr/l-39-accrochecoeur.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=90318ac4fad103f1&srepoch=1669146250&from_beach_sr=1&beach_sr_walking_distance=133&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,3","Situé à Saint-Malo, à 200 mètres de la plage de Bon Secours, L'AccrocheCoeur offre une vue sur la ville. Il propose un salon commun, un service de concierge et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Vous séjournerez à proximité d'attractions populaires telles que le Palais du Grand Large, le casino Barrière Saint-Malo et le fort national.",48.648137,-2.027065,11.03,8.81,9.36,9.11,11.64
44,Saint-Malo,"Sillon, Saint-Malo",Best Western Alexandra,https://www.booking.com/hotel/fr/best-western-alexandra.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=90318ac4fad103f1&srepoch=1669146250&from_beach_sr=1&beach_sr_walking_distance=57&from=searchresults#hotelTmpl,"8,2","Bénéficiant d'un accès direct à la plage de Saint-Malo, le Best Western Alexandra offre une vue imprenable sur la plage et la mer. Ses chambres décorées avec élégance se trouvent à seulement 150 mètres des thermes de la ville.",48.65716461,-2.00131685,11.03,8.81,9.36,9.11,11.64
45,Saint-Malo,"Sillon, Saint-Malo",Hotel Alba,https://www.booking.com/hotel/fr/alba-saint-malo.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=90318ac4fad103f1&srepoch=1669146250&from_beach_sr=1&beach_sr_walking_distance=33&from=searchresults#hotelTmpl,"7,3","L'hôtel Alba est situé à Saint-Malo, en face de la plage et à côté du port. Il comprend un bar et des chambres avec vue sur la mer et un accès direct à la plage.",48.65649842,-2.00342774,11.03,8.81,9.36,9.11,11.64
46,Saint-Malo,Saint-Malo,Brit Hotel Saint Malo – Le Transat,https://www.booking.com/hotel/fr/brit-le-transat.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=90318ac4fad103f1&srepoch=1669146250&from_beach_sr=1&beach_sr_walking_distance=1624&from=searchresults#hotelTmpl,"7,3",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Brit Hotel Saint Malo – Le Transat ! ,48.6218214,-1.99130416,11.03,8.81,9.36,9.11,11.64
47,Saint-Malo,"Intra muros, Saint-Malo",Cap à l'Ouest by Cocoonr,https://www.booking.com/hotel/fr/le-cap-a-l-ouest.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=90318ac4fad103f1&srepoch=1669146250&from_beach_sr=1&beach_sr_walking_distance=95&from=searchresults#hotelTmpl,"8,9","Le Cap à l'Ouest by Cocoonr est situé à Saint-Malo, à 200 mètres de la plage Eventail et à 400 mètres de celle du Sillon, dans une région propice à la randonnée. Offrant une vue sur la mer, il se trouve à 500 mètres de la plage de Bon Secours et du Grand Bé.",48.650808,-2.0239591,11.03,8.81,9.36,9.11,11.64
48,Saint-Malo,"Intra muros, Saint-Malo",Hôtel de la Cité,https://www.booking.com/hotel/fr/de-la-cite.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=90318ac4fad103f1&srepoch=1669146250&from_beach_sr=1&beach_sr_walking_distance=21&from=searchresults#hotelTmpl,"7,5",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel de la Cité ! ,48.65130149,-2.02511072,11.03,8.81,9.36,9.11,11.64
49,Saint-Malo,Saint-Malo,Chambres d'Hôtes du Manoir du Haut Salmon,https://www.booking.com/hotel/fr/manoir-du-haut-salmon.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=90318ac4fad103f1&srepoch=1669146250&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,6",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Chambres d'Hôtes du Manoir du Haut Salmon ! ,48.63320639,-1.95942342,11.03,8.81,9.36,9.11,11.64
50,Bayeux,Bayeux,Le Chat Qui Veille,https://www.booking.com/hotel/fr/gite-6-47-9-personnes-bayeux.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=af0c8ac53d9a014a&srepoch=1669146252&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,7",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Chat Qui Veille ! ,49.284642,-0.714551,7.95,8.44,8.32,7.37,9.64
51,Bayeux,Bayeux,Le Castel Guesthouse,https://www.booking.com/hotel/fr/le-castel-noble-guesthouse.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=af0c8ac53d9a014a&srepoch=1669146252&from=searchresults#hotelTmpl,"8,4","La maison d'hôtes Le Castel Guesthouse est située au cœur de la ville médiévale de Bayeux, à mi-chemin entre la gare, la cathédrale et le musée de la Tapisserie.",49.27368314,-0.70322692,7.95,8.44,8.32,7.37,9.64
52,Bayeux,Bayeux,ibis budget Bayeux,https://www.booking.com/hotel/fr/etap-bayeux.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=af0c8ac53d9a014a&srepoch=1669146252&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,1","L’ibis budget Bayeux vous accueille entre Caen et Cherbourg, à proximité de la sortie 36 de la route N13 et à seulement 13 km des plages du débarquement. Cet établissement possède une réception ouverte 24h/24 et des chambres climatisées dotées d’une connexion Wi-Fi gratuite.",49.25424209,-0.64648747,7.95,8.44,8.32,7.37,9.64
53,Bayeux,Bayeux,Hotel Reine Mathilde,https://www.booking.com/hotel/fr/reine-mathilde-bayeux.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=af0c8ac53d9a014a&srepoch=1669146252&from=searchresults#hotelTmpl,"8,4","L'hôtel Reine Mathilde se situe dans le quartier médiéval de Bayeux, à seulement 300 mètres du musée de la Tapisserie. Il propose une connexion Wi-Fi gratuite et des chambres modernes avec salle de bains privative.",49.27603159,-0.70172489,7.95,8.44,8.32,7.37,9.64
54,Bayeux,Bayeux,Au Loup Historic Apartments,https://www.booking.com/hotel/fr/au-loup-historic-apartments-bayeux.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=af0c8ac53d9a014a&srepoch=1669146252&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,4","Installé à Bayeux, à 550 mètres de la cathédrale Notre-Dame et à 10 minutes à pied du musée de la Tapisserie de Bayeux, l'établissement Au Loup Historic Apartments propose des hébergements avec connexion Wi-Fi gratuite, coin salon et télévision à écran plat.",49.272798,-0.707556,7.95,8.44,8.32,7.37,9.64
55,Bayeux,Bayeux,Hotel Le Lion D'Or et Restaurant La Table Du Lion,https://www.booking.com/hotel/fr/le-lion-d-or-bayeux.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=af0c8ac53d9a014a&srepoch=1669146252&from=searchresults#hotelTmpl,"8,7","Occupant un ancien bureau de poste du XVIIIe siècle, l'Hotel Le Lion D'Or et Restaurant La Table Du Lion est désormais un établissement charmant situé dans l'un des plus anciens quartiers de Bayeux. Doté d'une réception ouverte 24h/24, il est installé à seulement 400 mètres du musée de la Tapisserie de Bayeux.",49.27627832,-0.69836944,7.95,8.44,8.32,7.37,9.64
56,Bayeux,Bayeux,Churchill Hotel Bayeux Centre,https://www.booking.com/hotel/fr/churchill-bayeux.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=af0c8ac53d9a014a&srepoch=1669146252&from=searchresults#hotelTmpl,"8,0",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Churchill Hotel Bayeux Centre ! ,49.2766073,-0.70057154,7.95,8.44,8.32,7.37,9.64
